order_item_id,order_id,product_id,quantity,unit_price,discount_amount
872,448,23,1,365.58,73.12
873,448,19,1,578.53,115.71
874,448,17,1,537.5,107.5
875,449,22,1,466.05,69.91
876,449,29,1,619.47,92.92
877,450,16,1,123.03,24.61
878,450,22,1,466.05,93.21
879,450,36,1,127.23,25.45
880,451,32,5,41.85,0.0
881,451,44,1,375.48,0.0
882,451,5,1,421.71,0.0
883,451,21,3,223.49,0.0
884,451,39,1,22.96,0.0
885,452,39,1,22.96,2.3
886,453,50,1,537.63,161.29
887,453,11,1,792.78,237.83
888,454,10,1,631.18,63.12
889,454,38,1,625.69,62.57
890,455,49,1,283.23,28.32
891,455,43,1,34.39,3.44
892,455,24,1,625.05,62.5
893,456,9,1,68.23,10.23
894,456,16,1,123.03,18.45
895,456,47,1,574.13,86.12
896,456,27,1,707.76,106.16
897,457,14,1,796.41,238.92
898,457,40,1,11.32,3.4
899,458,36,1,127.23,19.08
900,458,23,1,365.58,54.84
901,458,41,1,582.42,87.36
902,459,40,1,11.32,1.7
903,459,39,2,22.96,6.89
904,459,24,1,625.05,93.76
905,460,20,1,270.47,0.0
906,460,31,1,362.11,0.0
907,460,30,1,566.48,0.0
908,461,50,1,537.63,53.76
909,462,5,1,421.71,126.51
910,462,29,1,619.47,185.84
911,463,24,3,625.05,0.0
912,464,10,1,631.18,94.68
913,465,32,5,41.85,0.0
914,465,5,1,421.71,0.0
915,465,6,1,91.52,0.0
916,466,12,2,207.76,62.33
917,466,8,1,785.96,117.89
918,466,47,1,574.13,86.12
919,467,10,1,631.18,63.12
920,467,34,1,375.85,37.59
921,467,11,1,792.78,79.28
922,468,8,1,785.96,117.89
923,468,3,1,414.71,62.21
924,469,29,1,619.47,61.95
925,470,11,1,792.78,237.83
926,470,38,3,625.69,563.12
927,470,23,2,365.58,219.35
928,471,35,1,562.97,84.45
929,472,34,1,375.85,112.76
930,472,23,1,365.58,109.67
931,472,20,2,270.47,162.28
932,473,50,1,537.63,161.29
933,473,6,1,91.52,27.46
934,473,25,1,670.68,201.2
935,474,19,1,578.53,173.56
936,474,36,1,127.23,38.17
937,474,12,1,207.76,62.33
938,475,14,1,796.41,0.0
939,475,13,1,779.74,0.0
940,475,25,1,670.68,0.0
941,476,20,1,270.47,81.14
942,477,43,1,34.39,0.0
943,478,14,1,796.41,79.64
944,478,15,1,645.47,64.55
945,478,25,1,670.68,67.07
946,478,37,1,255.27,25.53
947,479,35,2,562.97,112.59
948,479,12,2,207.76,41.55
949,480,33,1,564.13,0.0
950,480,35,1,562.97,0.0
951,481,40,1,11.32,1.13
952,482,40,1,11.32,2.26
953,483,37,1,255.27,51.05
954,483,16,1,123.03,24.61
955,483,43,1,34.39,6.88
956,484,38,3,625.69,0.0
957,485,39,1,22.96,3.44
958,485,33,1,564.13,84.62
959,485,28,1,560.0,84.0
960,485,1,1,465.94,69.89
961,485,27,1,707.76,106.16
962,486,43,1,34.39,6.88
963,487,40,1,11.32,1.13
964,487,27,1,707.76,70.78
965,488,23,1,365.58,54.84
966,489,27,1,707.76,212.33
967,490,8,2,785.96,235.79
968,491,12,1,207.76,0.0
969,491,45,1,367.04,0.0
970,491,15,1,645.47,0.0
971,492,1,1,465.94,69.89
972,493,26,5,584.12,0.0
973,494,15,1,645.47,193.64
974,495,16,2,123.03,49.21
975,496,49,1,283.23,42.48
976,496,31,1,362.11,54.32
977,497,38,1,625.69,0.0
978,497,6,3,91.52,0.0
979,497,16,1,123.03,0.0
980,498,16,2,123.03,49.21
981,498,15,1,645.47,129.09
982,499,17,1,537.5,80.62
983,499,15,1,645.47,96.82
984,500,20,1,270.47,40.57
985,501,1,1,465.94,69.89
986,501,14,1,796.41,119.46
987,501,47,1,574.13,86.12
988,501,7,1,607.15,91.07
989,502,22,1,466.05,139.81
990,502,3,1,414.71,124.41
991,503,17,1,537.5,107.5
992,504,12,1,207.76,62.33
993,504,48,1,211.59,63.48
994,505,46,2,500.59,0.0
995,506,35,1,562.97,168.89
996,506,13,2,779.74,467.84
997,506,6,3,91.52,82.37
998,507,24,1,625.05,0.0
999,507,30,1,566.48,0.0
1000,507,41,1,582.42,0.0
1001,508,21,1,223.49,33.52
1002,508,18,1,563.05,84.46
1003,508,48,1,211.59,31.74
1004,509,3,1,414.71,124.41
1005,509,16,1,123.03,36.91
1006,509,21,2,223.49,134.09
1007,509,19,1,578.53,173.56
1008,510,43,1,34.39,3.44
1009,511,33,1,564.13,0.0
1010,511,21,1,223.49,0.0
1011,511,43,1,34.39,0.0
1012,512,46,1,500.59,100.12
1013,512,50,1,537.63,107.53
1014,512,31,4,362.11,289.69
1015,513,1,1,465.94,139.78
1016,513,44,1,375.48,112.64
1017,513,39,1,22.96,6.89
1018,513,40,1,11.32,3.4
1019,514,33,1,564.13,84.62
1020,514,45,1,367.04,55.06
1021,515,19,1,578.53,115.71
1022,515,20,1,270.47,54.09
1023,515,46,1,500.59,100.12
1024,515,22,1,466.05,93.21
1025,515,37,1,255.27,51.05
1026,516,37,1,255.27,51.05
1027,516,38,1,625.69,125.14
1028,517,18,1,563.05,112.61
1029,518,7,1,607.15,0.0
1030,519,36,1,127.23,25.45
1031,519,22,1,466.05,93.21
1032,520,41,1,582.42,58.24
1033,521,4,2,600.54,360.32
1034,522,41,1,582.42,0.0
1035,523,43,1,34.39,0.0
1036,524,20,1,270.47,81.14
1037,524,27,1,707.76,212.33
1038,525,38,2,625.69,375.41
1039,526,30,2,566.48,226.59
1040,526,33,1,564.13,112.83
1041,527,13,2,779.74,467.84
1042,527,11,1,792.78,237.83
1043,528,32,5,41.85,41.85
1044,528,5,1,421.71,84.34
1045,529,48,1,211.59,63.48
1046,530,16,1,123.03,18.45
1047,530,48,1,211.59,31.74
1048,530,19,1,578.53,86.78
1049,530,13,2,779.74,233.92
1050,531,20,1,270.47,27.05
1051,531,3,5,414.71,207.35
1052,532,6,1,91.52,13.73
1053,533,38,2,625.69,250.28
1054,534,45,3,367.04,0.0
1055,535,34,1,375.85,56.38
1056,536,46,1,500.59,100.12
1057,537,26,1,584.12,175.24
1058,537,21,1,223.49,67.05
1059,538,8,1,785.96,235.79
1060,539,1,1,465.94,93.19
1061,540,5,1,421.71,42.17
1062,541,25,1,670.68,201.2
1063,541,28,1,560.0,168.0
1064,541,30,1,566.48,169.94
1065,541,18,1,563.05,168.91
1066,541,11,1,792.78,237.83
1067,542,30,1,566.48,0.0
1068,543,15,1,645.47,96.82
1069,544,46,2,500.59,300.35
1070,544,50,1,537.63,161.29
1071,544,29,1,619.47,185.84
1072,544,38,1,625.69,187.71
1073,545,3,2,414.71,82.94
1074,546,9,2,68.23,13.65
1075,546,32,1,41.85,4.19
1076,546,36,1,127.23,12.72
1077,547,47,1,574.13,114.83
1078,548,37,1,255.27,76.58
1079,549,50,1,537.63,161.29
1080,549,42,2,52.69,31.61
1081,550,14,1,796.41,0.0
1082,550,50,1,537.63,0.0
1083,550,22,2,466.05,0.0
1084,551,37,1,255.27,51.05
1085,551,6,2,91.52,36.61
1086,552,36,1,127.23,25.45
1087,553,18,1,563.05,84.46
1088,553,19,2,578.53,173.56
1089,554,1,1,465.94,93.19
1090,554,10,2,631.18,252.47
1091,555,43,1,34.39,0.0
1092,555,26,2,584.12,0.0
1093,555,34,1,375.85,0.0
1094,555,38,2,625.69,0.0
1095,556,44,1,375.48,37.55
1096,556,13,1,779.74,77.97
1097,557,47,1,574.13,172.24
1098,557,37,3,255.27,229.74
1099,558,4,1,600.54,90.08
1100,558,33,1,564.13,84.62
1101,559,24,1,625.05,187.51
1102,559,20,2,270.47,162.28
1103,559,4,1,600.54,180.16
1104,559,39,1,22.96,6.89
1105,559,16,1,123.03,36.91
1106,560,43,1,34.39,6.88
1107,560,36,1,127.23,25.45
1108,560,14,1,796.41,159.28
1109,561,11,1,792.78,0.0
1110,561,24,1,625.05,0.0
1111,561,6,2,91.52,0.0
1112,562,27,4,707.76,566.21
1113,562,3,1,414.71,82.94
1114,562,36,1,127.23,25.45
1115,562,47,1,574.13,114.83
1116,563,43,1,34.39,5.16
1117,564,9,1,68.23,0.0
1118,564,14,1,796.41,0.0
1119,564,4,1,600.54,0.0
1120,565,42,2,52.69,31.61
1121,565,33,1,564.13,169.24
1122,565,11,2,792.78,475.67
1123,565,27,1,707.76,212.33
1124,566,16,1,123.03,24.61
1125,567,11,1,792.78,158.56
1126,568,11,1,792.78,79.28
1127,569,28,2,560.0,224.0
1128,570,31,1,362.11,72.42
1129,571,7,1,607.15,182.14
1130,571,30,1,566.48,169.94
1131,572,32,1,41.85,0.0
1132,572,50,1,537.63,0.0
1133,572,33,1,564.13,0.0
1134,573,23,1,365.58,0.0
1135,574,32,1,41.85,8.37
1136,575,8,1,785.96,117.89
1137,575,44,1,375.48,56.32
1138,576,33,1,564.13,112.83
1139,577,45,1,367.04,36.7
1140,578,7,1,607.15,60.72
1141,578,17,1,537.5,53.75
1142,579,37,1,255.27,38.29
1143,579,4,1,600.54,90.08
1144,580,39,1,22.96,2.3
1145,581,16,1,123.03,12.3
1146,581,20,2,270.47,54.09
1147,581,22,1,466.05,46.61
1148,582,25,1,670.68,201.2
1149,583,12,1,207.76,41.55
1150,583,9,1,68.23,13.65
1151,583,10,1,631.18,126.24
1152,583,23,1,365.58,73.12
1153,584,32,1,41.85,12.55
1154,585,34,2,375.85,225.51
1155,586,20,1,270.47,81.14
1156,586,4,1,600.54,180.16
1157,586,3,1,414.71,124.41
1158,587,12,4,207.76,249.31
1159,588,12,4,207.76,166.21
1160,589,21,2,223.49,67.05
1161,589,48,1,211.59,31.74
1162,589,17,1,537.5,80.62
1163,589,6,2,91.52,27.46
1164,590,46,2,500.59,150.18
1165,590,23,1,365.58,54.84
1166,591,24,1,625.05,62.5
1167,592,42,1,52.69,0.0
1168,593,22,1,466.05,0.0
1169,593,31,1,362.11,0.0
1170,594,31,1,362.11,108.63
1171,594,15,1,645.47,193.64
1172,595,9,1,68.23,0.0
1173,596,20,1,270.47,54.09
1174,597,39,1,22.96,3.44
1175,597,43,1,34.39,5.16
1176,598,38,1,625.69,0.0
1177,599,2,1,15.91,1.59
1178,599,33,1,564.13,56.41
1179,600,6,1,91.52,0.0
1180,601,21,2,223.49,67.05
1181,601,23,1,365.58,54.84
1182,602,17,1,537.5,53.75
1183,602,11,1,792.78,79.28
1184,602,12,1,207.76,20.78
1185,603,47,2,574.13,114.83
1186,603,43,1,34.39,3.44
1187,603,3,1,414.71,41.47
1188,603,14,3,796.41,238.92
1189,603,46,1,500.59,50.06
1190,604,33,3,564.13,507.72
1191,604,20,1,270.47,81.14
1192,605,46,1,500.59,75.09
1193,605,13,1,779.74,116.96
1194,605,36,1,127.23,19.08
1195,606,6,2,91.52,0.0
1196,607,44,1,375.48,56.32
1197,607,42,1,52.69,7.9
1198,608,2,1,15.91,3.18
1199,608,33,1,564.13,112.83
1200,609,36,1,127.23,19.08
1201,610,38,3,625.69,0.0
1202,611,29,1,619.47,123.89
1203,611,36,1,127.23,25.45
1204,612,20,1,270.47,40.57
1205,612,29,1,619.47,92.92
1206,612,38,2,625.69,187.71
1207,613,33,1,564.13,56.41
1208,613,2,1,15.91,1.59
1209,613,4,1,600.54,60.05
1210,614,37,1,255.27,38.29
1211,615,44,1,375.48,37.55
1212,616,16,1,123.03,36.91
1213,616,9,1,68.23,20.47
1214,616,27,1,707.76,212.33
1215,617,37,1,255.27,25.53
1216,618,10,1,631.18,126.24
1217,618,12,1,207.76,41.55
1218,618,32,1,41.85,8.37
1219,619,37,5,255.27,0.0
1220,620,44,1,375.48,112.64
1221,620,33,3,564.13,507.72
1222,621,7,1,607.15,60.72
1223,621,38,1,625.69,62.57
1224,622,25,1,670.68,67.07
1225,622,45,1,367.04,36.7
1226,623,20,1,270.47,81.14
1227,623,10,1,631.18,189.35
1228,624,7,1,607.15,182.14
1229,624,23,1,365.58,109.67
1230,625,33,1,564.13,112.83
1231,625,19,1,578.53,115.71
1232,626,16,1,123.03,24.61
1233,626,8,1,785.96,157.19
1234,626,45,1,367.04,73.41
1235,626,3,1,414.71,82.94
1236,626,35,1,562.97,112.59
1237,627,48,1,211.59,42.32
1238,627,46,1,500.59,100.12
1239,627,1,1,465.94,93.19
1240,628,20,1,270.47,27.05
1241,629,30,1,566.48,56.65
1242,629,9,1,68.23,6.82
1243,629,1,2,465.94,93.19
1244,629,16,1,123.03,12.3
1245,629,7,1,607.15,60.72
1246,630,36,1,127.23,25.45
1247,631,19,1,578.53,57.85
1248,632,27,2,707.76,0.0
1249,632,16,1,123.03,0.0
1250,633,8,1,785.96,157.19
1251,634,37,1,255.27,76.58
1252,635,44,1,375.48,56.32
1253,635,20,2,270.47,81.14
1254,635,26,1,584.12,87.62
1255,636,8,1,785.96,78.6
1256,637,40,1,11.32,1.13
1257,637,13,1,779.74,77.97
1258,638,45,1,367.04,0.0
1259,638,28,2,560.0,0.0
1260,638,16,1,123.03,0.0
1261,638,14,2,796.41,0.0
1262,639,27,1,707.76,106.16
1263,640,44,1,375.48,37.55
1264,641,30,1,566.48,84.97
1265,641,18,1,563.05,84.46
1266,642,42,1,52.69,15.81
1267,643,24,1,625.05,62.5
1268,643,8,1,785.96,78.6
1269,644,6,1,91.52,18.3
1270,644,36,1,127.23,25.45
1271,645,44,1,375.48,75.1
1272,645,18,1,563.05,112.61
1273,646,30,1,566.48,113.3
1274,646,48,1,211.59,42.32
1275,647,25,1,670.68,134.14
1276,647,10,5,631.18,631.18
1277,648,15,2,645.47,258.19
1278,649,35,1,562.97,84.45
1279,649,17,3,537.5,241.88
1280,649,50,1,537.63,80.64
1281,650,32,1,41.85,12.55
1282,651,48,1,211.59,31.74
1283,652,37,1,255.27,51.05
1284,653,22,3,466.05,419.44
1285,654,45,1,367.04,36.7
1286,655,46,1,500.59,100.12
1287,656,34,1,375.85,75.17
1288,657,4,3,600.54,540.49
1289,658,11,1,792.78,118.92
1290,659,42,1,52.69,10.54
1291,660,42,1,52.69,15.81
1292,660,16,2,123.03,73.82
1293,661,28,1,560.0,84.0
1294,661,35,1,562.97,84.45
1295,661,31,5,362.11,271.58
1296,662,24,1,625.05,125.01
1297,663,12,1,207.76,31.16
1298,663,10,1,631.18,94.68
1299,663,31,1,362.11,54.32
1300,663,49,1,283.23,42.48
1301,664,41,1,582.42,87.36
1302,665,34,1,375.85,0.0
1303,665,35,1,562.97,0.0
1304,665,25,1,670.68,0.0
1305,665,9,1,68.23,0.0
1306,666,42,1,52.69,0.0
1307,666,19,1,578.53,0.0
1308,667,33,1,564.13,169.24
1309,667,12,3,207.76,186.98
1310,668,32,1,41.85,4.19
1311,668,16,1,123.03,12.3
1312,668,29,1,619.47,61.95
1313,668,24,1,625.05,62.5
1314,669,38,1,625.69,125.14
1315,669,49,1,283.23,56.65
1316,669,25,1,670.68,134.14
1317,670,2,1,15.91,0.0
1318,670,29,1,619.47,0.0
1319,671,11,1,792.78,79.28
1320,672,8,1,785.96,157.19
1321,672,22,1,466.05,93.21
1322,672,49,1,283.23,56.65
1323,673,38,1,625.69,93.85
1324,674,10,3,631.18,568.06
1325,674,32,1,41.85,12.55
1326,674,38,1,625.69,187.71
1327,674,42,2,52.69,31.61
1328,675,33,1,564.13,56.41
1329,676,41,1,582.42,58.24
1330,676,4,1,600.54,60.05
1331,676,46,1,500.59,50.06
1332,677,24,2,625.05,375.03
1333,677,47,2,574.13,344.48
1334,678,15,1,645.47,0.0
1335,678,7,1,607.15,0.0
1336,678,43,1,34.39,0.0
1337,679,23,1,365.58,54.84
1338,680,45,3,367.04,165.17
1339,680,20,1,270.47,40.57
1340,680,23,1,365.58,54.84
1341,681,5,1,421.71,0.0
1342,682,42,1,52.69,0.0
1343,682,40,1,11.32,0.0
1344,683,44,1,375.48,37.55
1345,684,20,1,270.47,40.57
1346,685,16,1,123.03,36.91
1347,686,42,1,52.69,15.81
1348,687,36,1,127.23,12.72
1349,687,48,1,211.59,21.16
1350,687,43,1,34.39,3.44
1351,688,23,1,365.58,36.56
1352,689,42,1,52.69,0.0
1353,689,23,1,365.58,0.0
1354,690,7,1,607.15,60.72
1355,691,17,2,537.5,107.5
1356,691,5,1,421.71,42.17
1357,692,2,1,15.91,2.39
1358,693,27,1,707.76,212.33
1359,693,49,4,283.23,339.88
1360,693,45,1,367.04,110.11
1361,693,2,1,15.91,4.77
1362,694,22,1,466.05,0.0
1363,694,30,1,566.48,0.0
1364,694,20,1,270.47,0.0
1365,694,3,1,414.71,0.0
1366,694,6,4,91.52,0.0
1367,695,47,2,574.13,0.0
1368,696,5,1,421.71,84.34
1369,696,46,1,500.59,100.12
1370,697,45,4,367.04,293.63
1371,697,11,1,792.78,158.56
1372,698,12,1,207.76,41.55
1373,699,28,1,560.0,84.0
1374,700,9,1,68.23,13.65
1375,701,27,1,707.76,0.0
1376,701,48,5,211.59,0.0
1377,702,22,1,466.05,46.61
1378,702,50,3,537.63,161.29
1379,702,31,1,362.11,36.21
1380,703,44,3,375.48,225.29
1381,704,50,1,537.63,53.76
1382,704,35,1,562.97,56.3
1383,705,9,1,68.23,10.23
1384,705,46,1,500.59,75.09
1385,706,30,1,566.48,113.3
1386,707,45,1,367.04,110.11
1387,708,17,5,537.5,268.75
1388,709,19,1,578.53,86.78
1389,709,21,1,223.49,33.52
1390,710,41,1,582.42,87.36
1391,710,49,2,283.23,84.97
1392,710,50,1,537.63,80.64
1393,711,2,1,15.91,1.59
1394,711,27,1,707.76,70.78
1395,712,47,1,574.13,86.12
1396,713,14,1,796.41,0.0
1397,713,42,1,52.69,0.0
1398,713,6,1,91.52,0.0
1399,714,34,1,375.85,37.59
1400,714,25,1,670.68,67.07
1401,714,20,1,270.47,27.05
1402,715,27,1,707.76,70.78
1403,716,8,1,785.96,0.0
1404,716,11,1,792.78,0.0
1405,717,11,3,792.78,475.67
1406,717,3,1,414.71,82.94
1407,718,30,1,566.48,169.94
1408,718,38,1,625.69,187.71
1409,719,49,1,283.23,0.0
1410,719,37,1,255.27,0.0
1411,720,28,1,560.0,56.0
1412,720,5,2,421.71,84.34
1413,721,34,1,375.85,56.38
1414,722,7,1,607.15,91.07
1415,723,37,1,255.27,51.05
1416,723,42,1,52.69,10.54
1417,723,8,1,785.96,157.19
1418,723,3,3,414.71,248.83
1419,723,1,3,465.94,279.56
1420,724,3,1,414.71,124.41
1421,725,46,2,500.59,300.35
1422,726,50,5,537.63,268.81
1423,727,12,1,207.76,0.0
1424,728,42,1,52.69,15.81
1425,729,44,3,375.48,168.97
1426,729,41,1,582.42,87.36
1427,729,42,1,52.69,7.9
1428,729,6,1,91.52,13.73
1429,729,39,1,22.96,3.44
1430,730,30,1,566.48,113.3
1431,731,10,3,631.18,284.03
1432,732,42,1,52.69,15.81
1433,733,40,2,11.32,6.79
1434,733,47,3,574.13,516.72
1435,733,35,1,562.97,168.89
1436,734,13,1,779.74,233.92
1437,734,44,1,375.48,112.64
1438,734,24,1,625.05,187.51
1439,734,42,1,52.69,15.81
1440,735,41,1,582.42,87.36
1441,736,33,1,564.13,0.0
1442,737,30,1,566.48,113.3
1443,738,44,1,375.48,37.55
1444,738,10,1,631.18,63.12
1445,739,46,1,500.59,100.12
1446,740,21,2,223.49,67.05
1447,741,8,1,785.96,157.19
1448,742,30,1,566.48,0.0
1449,743,29,1,619.47,92.92
1450,743,31,1,362.11,54.32
1451,743,39,1,22.96,3.44
1452,744,30,1,566.48,56.65
1453,745,16,1,123.03,12.3
1454,745,46,1,500.59,50.06
1455,746,44,1,375.48,0.0
1456,747,2,1,15.91,1.59
1457,747,46,4,500.59,200.24
1458,748,50,3,537.63,483.87
1459,748,31,1,362.11,108.63
1460,749,31,2,362.11,0.0
1461,750,5,1,421.71,42.17
1462,751,6,1,91.52,18.3
1463,751,1,1,465.94,93.19
1464,751,28,1,560.0,112.0
1465,752,18,1,563.05,112.61
1466,752,23,2,365.58,146.23
1467,752,13,1,779.74,155.95
1468,752,5,1,421.71,84.34
1469,753,6,3,91.52,54.91
1470,753,20,1,270.47,54.09
1471,753,14,1,796.41,159.28
1472,753,13,1,779.74,155.95
1473,754,43,1,34.39,6.88
1474,755,37,1,255.27,25.53
1475,755,28,1,560.0,56.0
1476,756,44,2,375.48,112.64
1477,757,2,2,15.91,9.55
1478,758,22,1,466.05,0.0
1479,758,4,1,600.54,0.0
1480,758,19,1,578.53,0.0
1481,758,44,2,375.48,0.0
1482,759,18,1,563.05,84.46
1483,759,13,1,779.74,116.96
1484,759,33,1,564.13,84.62
1485,760,30,1,566.48,113.3
1486,761,40,1,11.32,3.4
1487,762,43,1,34.39,3.44
1488,763,1,1,465.94,46.59
1489,763,46,1,500.59,50.06
1490,764,40,1,11.32,0.0
1491,765,21,1,223.49,0.0
1492,766,22,1,466.05,139.81
1493,766,15,1,645.47,193.64
1494,767,26,1,584.12,175.24
1495,768,21,1,223.49,67.05
1496,769,15,1,645.47,0.0
1497,770,35,1,562.97,84.45
1498,771,18,1,563.05,112.61
1499,771,2,1,15.91,3.18
1500,771,39,1,22.96,4.59
1501,772,34,1,375.85,56.38
1502,772,18,1,563.05,84.46
1503,772,17,1,537.5,80.62
1504,773,29,1,619.47,92.92
1505,773,27,1,707.76,106.16
1506,774,14,1,796.41,0.0
1507,774,34,1,375.85,0.0
1508,775,27,1,707.76,0.0
1509,776,42,1,52.69,0.0
1510,777,36,2,127.23,76.34
1511,777,45,1,367.04,110.11
1512,778,30,3,566.48,509.83
1513,778,6,1,91.52,27.46
1514,779,30,1,566.48,169.94
1515,779,17,1,537.5,161.25
1516,779,27,1,707.76,212.33
1517,780,17,1,537.5,0.0
1518,781,39,1,22.96,2.3
1519,781,16,1,123.03,12.3
1520,782,32,1,41.85,6.28
1521,782,7,1,607.15,91.07
1522,782,39,1,22.96,3.44
1523,783,14,1,796.41,0.0
1524,784,23,1,365.58,109.67
1525,784,22,1,466.05,139.81
1526,785,23,1,365.58,109.67
1527,786,20,1,270.47,81.14
1528,787,32,1,41.85,0.0
1529,787,13,4,779.74,0.0
1530,788,4,3,600.54,360.32
1531,789,17,1,537.5,0.0
1532,789,25,3,670.68,0.0
1533,790,27,1,707.76,0.0
1534,790,46,1,500.59,0.0
1535,790,14,1,796.41,0.0
1536,791,39,1,22.96,6.89
1537,792,40,1,11.32,3.4
1538,793,23,1,365.58,109.67
1539,793,19,1,578.53,173.56
1540,793,11,1,792.78,237.83
1541,793,46,1,500.59,150.18
1542,793,49,1,283.23,84.97
1543,794,3,2,414.71,165.88
1544,794,5,1,421.71,84.34
1545,794,46,1,500.59,100.12
1546,794,36,1,127.23,25.45
1547,795,37,1,255.27,51.05
1548,796,35,1,562.97,56.3
1549,797,8,1,785.96,157.19
1550,798,28,1,560.0,0.0
1551,798,36,1,127.23,0.0
1552,798,22,1,466.05,0.0
1553,799,24,1,625.05,93.76
1554,800,3,3,414.71,0.0
1555,800,31,2,362.11,0.0
1556,801,29,3,619.47,185.84
1557,801,42,1,52.69,5.27
1558,802,33,1,564.13,169.24
1559,802,46,1,500.59,150.18
1560,803,30,1,566.48,169.94
1561,804,4,1,600.54,180.16
1562,805,23,1,365.58,54.84
1563,805,31,1,362.11,54.32
1564,805,37,1,255.27,38.29
1565,806,35,5,562.97,562.97
1566,806,10,1,631.18,126.24
1567,806,43,1,34.39,6.88
1568,806,11,2,792.78,317.11
1569,807,3,1,414.71,82.94
1570,807,2,1,15.91,3.18
1571,807,27,1,707.76,141.55
1572,807,6,1,91.52,18.3
1573,808,27,2,707.76,212.33
1574,809,7,1,607.15,0.0
1575,810,37,1,255.27,38.29
1576,810,25,3,670.68,301.81
1577,811,1,2,465.94,186.38
1578,811,44,1,375.48,75.1
1579,811,38,1,625.69,125.14
1580,812,35,1,562.97,112.59
1581,813,18,2,563.05,0.0
1582,813,29,1,619.47,0.0
1583,814,14,1,796.41,119.46
1584,815,31,1,362.11,54.32
1585,815,41,2,582.42,174.73
1586,816,4,2,600.54,240.22
1587,816,17,2,537.5,215.0
1588,817,14,3,796.41,477.85
1589,818,10,3,631.18,284.03
1590,818,36,1,127.23,19.08
1591,818,48,3,211.59,95.22
1592,819,26,1,584.12,87.62
1593,820,9,1,68.23,0.0
1594,821,22,1,466.05,0.0
1595,821,8,1,785.96,0.0
1596,821,4,1,600.54,0.0
1597,821,19,1,578.53,0.0
1598,822,22,1,466.05,46.61
1599,823,6,1,91.52,18.3
1600,823,21,1,223.49,44.7
1601,824,42,2,52.69,10.54
1602,824,26,1,584.12,58.41
1603,824,31,1,362.11,36.21
1604,825,46,1,500.59,50.06
1605,826,27,1,707.76,106.16
1606,827,26,2,584.12,350.47
1607,827,24,1,625.05,187.51
1608,828,23,1,365.58,54.84
1609,828,4,1,600.54,90.08
1610,828,18,4,563.05,337.83
1611,829,33,1,564.13,84.62
1612,830,32,1,41.85,4.19
1613,831,34,2,375.85,75.17
1614,831,7,1,607.15,60.72
1615,831,2,1,15.91,1.59
1616,831,15,1,645.47,64.55
1617,832,31,1,362.11,36.21
1618,832,36,1,127.23,12.72
1619,832,1,4,465.94,186.38
1620,833,26,3,584.12,525.71
1621,833,9,3,68.23,61.41
1622,833,5,1,421.71,126.51
1623,833,28,1,560.0,168.0
1624,834,21,1,223.49,67.05
1625,834,23,1,365.58,109.67
1626,834,24,2,625.05,375.03
1627,834,46,2,500.59,300.35
1628,835,23,1,365.58,36.56
1629,836,11,1,792.78,158.56
1630,836,22,1,466.05,93.21
1631,837,28,1,560.0,168.0
1632,837,38,1,625.69,187.71
1633,837,32,3,41.85,37.66
1634,837,34,2,375.85,225.51
1635,838,3,1,414.71,41.47
1636,839,15,1,645.47,0.0
1637,839,42,1,52.69,0.0
1638,839,24,1,625.05,0.0
1639,840,31,1,362.11,72.42
1640,841,6,3,91.52,0.0
1641,841,9,2,68.23,0.0
1642,842,43,1,34.39,3.44
1643,842,25,2,670.68,134.14
1644,843,23,1,365.58,109.67
1645,843,17,1,537.5,161.25
1646,844,1,1,465.94,139.78
1647,844,14,1,796.41,238.92
1648,844,44,1,375.48,112.64
1649,844,42,1,52.69,15.81
1650,845,48,1,211.59,42.32
1651,846,18,1,563.05,84.46
1652,846,29,4,619.47,371.68
1653,847,16,1,123.03,12.3
1654,848,28,1,560.0,112.0
1655,848,1,1,465.94,93.19
1656,848,39,1,22.96,4.59
1657,849,8,1,785.96,0.0
1658,850,24,1,625.05,125.01
1659,851,15,2,645.47,0.0
1660,851,12,1,207.76,0.0
1661,852,19,1,578.53,173.56
1662,853,20,1,270.47,54.09
1663,853,49,1,283.23,56.65
1664,854,49,1,283.23,84.97
1665,854,6,1,91.52,27.46
1666,855,28,1,560.0,84.0
1667,856,33,1,564.13,112.83
1668,856,15,2,645.47,258.19
1669,856,38,1,625.69,125.14
1670,857,42,1,52.69,10.54
1671,857,48,1,211.59,42.32
1672,858,12,1,207.76,41.55
1673,858,7,1,607.15,121.43
1674,859,30,2,566.48,226.59
1675,860,6,1,91.52,18.3
1676,860,4,1,600.54,120.11
1677,861,24,3,625.05,281.27
1678,861,3,3,414.71,186.62
1679,862,17,1,537.5,80.62
1680,862,34,1,375.85,56.38
1681,863,4,1,600.54,90.08
1682,863,17,1,537.5,80.62
1683,863,6,1,91.52,13.73
1684,864,42,1,52.69,0.0
1685,864,34,3,375.85,0.0
1686,865,1,1,465.94,93.19
1687,866,49,1,283.23,0.0
1688,866,20,1,270.47,0.0
